Ground Truth,Strategy 0,Strategy 1,Strategy 2,Strategy 3,Strategy 4,Strategy 5,Strategy 6,Strategy 7,Strategy 8,Strategy 9
-11.35914392,-1.4461838,0.49439862,1.2394632,-2.3543277,0.88714004,-0.014809494,1.3875837,-1.2957714,-4.7401147,1.1480092
-11.46958725,-1.2886972,0.62129676,-0.12831317,0.123611666,0.93331724,0.78463674,-3.5050886,-1.1294718,0.3106035,1.4575135
-92.86064944,-3.555666,-3.4692974,-5.554453,-3.739432,-2.681811,-7.470751,1.437234,-5.9299593,-5.2857947,-6.974988
-31.93631106,-4.0965357,0.4910699,-1.7045116,0.43620297,-1.6582601,-2.0656025,-6.4535327,0.17207247,-7.3551497,1.9113114
-1347.64348,-104.5976,-37.82127,-70.20681,-103.84238,-58.329056,-104.12409,-59.860855,-56.906616,-97.348045,-149.31432
-4.397098775,0.5968982,0.10293374,0.67221606,-2.0412254,1.9693137,0.8137052,-0.007833876,-0.8590017,-2.150507,0.72787106
-31.52543769,-1.4353217,1.2607985,1.0580484,0.460813,0.8532955,-0.15121241,-3.662518,-1.1430676,-2.9231117,1.3494815
-33.39437396,-0.6061962,-0.70449847,0.021640725,-0.8172244,-2.3183806,-4.0010195,2.4217334,-7.385779,-6.846594,-4.260371
-3.66015456,-14.803584,-6.347533,2.8146105,-3.0567477,-4.57107,-9.898594,-0.9960916,-30.813126,-20.662157,-21.475714
-927.3422166,-38.3302,-31.720154,-93.72435,-56.494698,-45.757126,-45.53676,2.363175,-53.27914,-46.854095,-71.6749
-11.25844473,1.2453797,-0.23627906,1.5636723,0.5140794,-2.1510801,-3.140827,1.6549952,-7.813589,-7.155001,-2.0072138
-36.58794328,-12.298557,-5.0828214,0.8678273,-2.4756613,-4.2921257,-9.488011,0.46136388,-26.998919,-19.176657,-20.795847
-533.7534292,-17.058765,-3.243207,-17.197638,-24.140827,-2.166155,-34.56566,-23.568838,-10.929006,-34.768295,-40.05136
-23.52655347,-1.4999355,1.5130599,-0.3983068,-0.010715936,0.91734725,0.57787037,-2.2928188,-1.3075603,-0.8836875,1.2906529
-8.126652135,-3.5317688,1.6002465,2.1349816,0.39202577,-2.8567002,-0.87335527,-6.593447,-0.27462047,-4.209783,0.72333133
-4.870140285,-0.114783645,0.41752428,1.1201253,-2.2401013,1.766033,0.9041563,0.4324842,-1.2410892,-3.49568,0.8680441
-13.19122058,-2.0345082,0.017394004,1.7197558,0.5887821,0.41533378,-0.8472765,-4.1729846,-0.39233616,-0.23184405,1.0043938
-24.17827106,-0.2602026,-0.42407826,0.61963576,-0.49542406,-2.2764733,-3.6406846,2.33309,-7.276945,-7.0772066,-3.6482837
-4.088980637,-12.583735,-5.7284603,2.8016806,-2.1773624,-4.6351852,-9.173245,-0.40469632,-28.209936,-19.30456,-19.420101
-75.85133565,-14.0979805,-7.240264,-1.8341677,-4.7651453,-5.284251,-12.688436,2.401417,-29.819515,-19.336647,-24.227036
-7.847839734,0.27230835,0.17923908,1.6467263,-0.0907638,-2.1234415,-2.9314675,2.126051,-7.1134734,-7.1382303,-2.011319
-27.70356515,-9.9583235,-3.858782,1.8692758,-1.2117915,-3.680908,-8.459118,0.6463821,-24.921392,-17.968851,-18.590054
-1224.271957,-37.767555,-1.4744545,-33.55979,-53.363388,0.691511,-75.41583,-64.05318,-16.698622,-79.44786,-89.94924
-1477.696005,-51.866177,-46.69987,-150.42989,-86.94043,-71.60577,-66.4163,2.4442017,-68.67686,-63.418736,-101.74596
-10.63268394,-2.9323847,1.377642,2.07496,0.5152859,-2.6181116,-0.7850011,-6.284771,0.11207112,-5.088103,0.9542985
-7.293530452,0.7472953,0.38475135,0.52049625,-1.3076812,1.2211818,1.0348488,0.23775893,-0.13303035,-0.44149494,1.1236577
-10.56284569,-2.6270454,0.7340727,1.9781632,0.13019726,-2.6114366,-0.69748914,-6.7245936,0.5998936,-5.7638373,1.2955482
-7.948230204,-0.6639263,0.49728024,1.9207567,-0.5011325,-0.5560156,-1.6902179,1.9276211,-3.3516104,-6.1433177,-0.58950204
-7.564542887,-1.7101076,0.02247601,1.866566,1.6298137,-3.8598173,-3.9775736,1.549812,-13.039447,-10.286748,-7.0263677
-1335.806857,-49.611828,-43.82362,-137.733,-81.316956,-65.457405,-61.523678,2.8474226,-64.79127,-58.965767,-94.4884
-19.82674854,0.823717,-0.7734646,1.1247464,0.061616283,-2.2597027,-3.4962025,1.967826,-7.352748,-7.2950497,-2.678149
-27.04277723,-8.286851,-2.778022,0.5681468,-0.9168976,-4.542538,-7.7659388,0.5613533,-21.652529,-15.859738,-17.032204
-96.0407912,-3.5737898,-1.9679631,-6.2539315,-3.3107252,-2.118555,-6.6943474,-0.49659517,-2.5207422,-8.573252,-7.5244365
-96.20096656,-1.7022374,1.0436603,0.26711532,-0.4051641,-0.5957123,-1.9755869,-1.7661309,-1.1969366,-7.689207,-0.8770143
-1194.328601,-95.67958,-34.442898,-64.05275,-91.850464,-53.637444,-95.18742,-55.756405,-51.570744,-88.787994,-133.98091
-32.28377683,-0.26844475,-0.43877545,0.20166887,0.17384405,0.56192696,0.2149669,1.5108533,-0.387552,-1.1882612,-0.58038044
-1045.911089,-39.336967,-34.133087,-106.749985,-63.334267,-50.711655,-47.876923,1.931114,-51.805313,-47.8659,-74.48294
-27.18852084,-0.711751,-0.14702205,0.13049689,-0.4421881,-2.8780112,-4.1653843,2.3362303,-8.332453,-7.7124767,-5.077213
-19.6876472,0.09941568,0.4707086,0.7376969,-0.60185546,0.86077595,-0.24834016,1.4280593,-1.5042427,-4.064765,-1.2528284
-1472.704642,-53.94349,-47.873833,-152.93886,-90.018074,-71.63862,-67.18613,2.7643743,-68.28031,-63.705624,-102.19296
-85.56169111,-10.595744,-7.4489603,-4.872182,-5.037424,-7.8587017,-12.004384,2.580945,-22.518808,-13.756157,-20.031654
-45.89860355,-9.578519,-4.567514,-1.090178,-2.2055676,-5.482645,-9.596601,1.2410107,-23.425777,-16.170671,-19.569798
-129.7753042,-6.352878,-2.926823,-8.703158,-4.758138,-3.7572005,-9.857758,-1.195605,-4.426565,-11.059927,-9.982269
-99.9999474,-1.208355,1.9632629,-1.706641,-0.5241906,0.5726792,-3.8094869,-4.217183,-1.3759992,-10.638239,-1.0938926
-8.147136086,-3.74893,1.7315211,1.6704983,0.9417915,-1.9767789,-0.74986863,-6.092351,0.022622928,-1.7366512,0.85036695
-138.5845171,-12.17181,-10.569797,-13.793472,-10.49113,-9.069161,-19.852201,1.6941034,-20.836494,-10.933074,-19.288712
-1327.433941,-49.204636,-43.3081,-137.19284,-81.18854,-64.488045,-60.35599,2.5113242,-63.120403,-58.558563,-93.05336
-33.97793835,0.011191858,-0.5501372,0.24614878,-0.50721633,-1.0978234,-2.9433289,1.9011519,-4.8125854,-5.899267,-4.2869735
-6.299471138,-9.904904,-4.976877,2.7541945,-1.2323866,-4.6431546,-8.281423,0.2569291,-25.114697,-17.326,-16.763374
-1463.917408,-53.506805,-47.56335,-152.0022,-89.464195,-71.288055,-66.816826,2.770929,-67.91978,-63.298286,-101.5688
-8.394621223,0.8423306,0.39892283,1.5926709,0.7683303,-2.691548,-3.1893165,1.6392518,-9.262959,-7.3027143,-3.2818995
-7.453182603,-9.085268,-4.628334,2.6925797,-1.1034535,-4.6877193,-7.881772,-0.1405382,-24.386404,-16.308386,-15.637313
-65.41792548,0.14539267,-0.4039954,1.2209493,-0.000395184,0.006431187,0.44720232,-0.16601333,-0.11029887,-2.4385822,-1.1755191
-20.83577203,-4.9068947,0.11081665,-2.4825878,0.20711213,-2.621616,-2.514442,-7.1763473,0.87632835,-7.9379363,1.9031162
-38.62655437,-1.3667818,0.51891834,0.188289,1.4021438,1.1521822,-0.92373866,-4.357606,1.267471,-5.9530115,-0.22897135
-29.90489561,-1.9903541,-0.7851594,-0.44368017,-0.5530178,-0.9228001,-1.4247961,0.37072745,-4.4859443,-3.2838387,-3.6785362
-64.90127901,-6.2984943,-3.9891384,-1.9175088,-2.6868227,-4.063154,-7.4480963,1.5424511,-15.402376,-10.520612,-13.011664
-41.52994325,0.1690748,0.50407654,-1.4058356,-0.08182342,-0.43096,-1.787099,-0.9765399,-1.0594146,-5.4119463,-2.3751247
-5.341405395,-3.4760952,-1.3682643,2.3804219,1.3590169,-4.168836,-4.962195,1.1105179,-15.809059,-11.873349,-9.004408
-1401.192036,-51.55932,-45.800167,-145.17348,-85.5242,-68.46927,-64.45885,2.7893198,-66.06809,-61.04473,-97.93991
-64.3330646,-9.851393,-5.767178,-1.9796901,-3.0726066,-5.9178057,-10.411058,2.5752647,-22.943169,-15.019425,-19.777937
-1402.279083,-96.14553,-33.541523,-52.4555,-112.58288,-53.239708,-86.68586,-37.42239,-56.87297,-98.77967,-151.85657
-73.83521814,-0.46061352,-0.7446111,-0.6999537,0.25605687,-0.043905895,-1.009227,1.2281673,-0.1487191,-1.738583,-1.3031832
-39.64686087,-1.2365211,0.8790895,-0.02496643,0.9090005,-0.31921986,-1.0291687,-3.9207964,1.0503298,-7.3601613,0.1972865
-9.834916181,-3.6218095,1.825825,1.6022757,1.0127043,-2.0294085,-0.64831513,-6.1321535,-0.029834017,-2.5974965,0.74281216
-6.772065352,0.3974744,0.8519616,0.3944953,-0.8548323,0.83859146,1.1140836,0.20050022,-0.21009637,-0.11940942,1.3178563
-70.52676813,-3.627408,-2.6081786,-1.7879968,-1.7989173,-2.8622627,-5.702135,0.92726964,-10.366136,-7.792543,-9.028914
-21.4355622,0.07750074,0.18520813,1.08369,0.08380278,-0.98454726,-2.6366887,1.9089373,-4.1852083,-6.646787,-3.8299549
-8.111293153,-1.6558398,-0.08070342,1.8335685,1.4851213,-3.4971933,-3.6926417,1.541999,-12.19732,-9.803397,-6.4119134
-1325.449118,-49.67103,-43.69511,-137.08458,-81.03,-64.78644,-61.36892,2.7777448,-64.085045,-58.888306,-93.79859
-78.69793595,-1.1972078,-2.241582,-2.4993622,-2.077305,-0.6769521,-3.6146133,2.0430133,-3.4436073,-4.063854,-2.917919
-56.23002944,0.03643817,-1.0512714,0.19188124,-0.64174265,-0.090358004,-0.10830007,1.568283,-0.07474222,-2.7102487,-2.000244
-75.83713065,0.32573706,-0.1663933,1.0338414,-0.08764485,0.7553103,0.12966071,-1.0168624,-0.75698566,-2.9614005,-0.53015536
-52.39073245,-1.2539097,1.2515433,0.22682916,1.1443726,1.1082337,-1.2814109,-4.6046867,0.5394061,-7.028004,0.12649289
-19.54989378,-2.459138,1.1370518,1.0693781,1.6388237,-0.6980884,-0.43273133,-5.2594376,0.7989426,-4.152664,0.63631177
-4.350324816,-0.36108434,0.902196,-0.09585325,-0.992387,1.1804904,0.838605,0.15833953,-0.8533537,0.5983796,1.5412498
-63.18909862,-5.529259,-4.322374,-2.626982,-3.3061054,-4.48594,-7.593107,1.3923799,-14.651825,-9.723707,-12.066251
-7.152243452,-0.72229165,0.2715814,1.8967881,-0.6870039,-0.80682164,-2.0116355,1.946848,-4.016223,-6.215846,-0.2886983
-5.529376459,-3.8132315,-1.7369953,2.4883988,1.175781,-4.3041525,-5.2350135,0.93750304,-16.677616,-12.282894,-9.550865
-1354.670277,-50.49883,-44.436024,-140.32964,-82.93866,-66.14487,-62.232243,2.7775147,-64.83123,-59.91653,-95.368385
-25.38283587,0.5038324,-0.81776184,0.9092549,-0.21944083,-1.7824429,-3.1766088,1.8549916,-5.992094,-6.631136,-1.7784325
-14.29211422,-11.265412,-4.9835577,2.540402,-1.6795484,-4.2780647,-8.814766,-0.08050865,-27.01016,-18.315252,-18.686455
-1466.77949,-44.495872,-0.9253646,-38.42836,-63.761105,1.7977171,-89.40245,-77.471436,-19.211637,-94.20121,-107.26592
-92.99451474,-1.1963466,2.0500867,-1.0888252,-0.3458865,0.39024016,-3.0606456,-3.7156324,-1.4774331,-10.24834,-0.33756316
-14.02107738,-3.0909407,1.4264042,1.3940225,1.4576701,-1.28141,-0.5870223,-5.5878983,0.42186475,-2.9738503,0.7555847
-867.2598855,-22.042763,-25.41902,-70.53623,-27.866955,-43.669197,-38.639763,1.9989221,-46.709015,-33.35784,-60.020367
-69.49406455,-5.9442,-4.1791506,-3.6839535,-4.6177707,-4.4725876,-7.7210836,1.0856123,-12.232313,-9.124688,-10.821448
-56.60472664,-1.5814127,-1.3148848,-3.9373574,-2.708853,-2.2953508,-4.5697756,-1.178892,-2.8525374,-7.2508006,-5.206979
-17.10186882,-0.14063974,-0.16470036,1.7866856,-0.17295249,-0.3755758,-1.7574854,1.9081535,-3.1905034,-6.059183,-0.5992082
-82.72675716,-13.367224,-8.787197,-4.741825,-5.575572,-8.460952,-13.848453,2.5262249,-28.01778,-17.47859,-23.855846
-1383.390184,-42.38914,-1.5700165,-37.164356,-60.4423,1.0282949,-85.17629,-72.46238,-19.079775,-88.74351,-101.47789
-11.82483181,-5.9483705,-3.2433677,2.3795953,-0.054851834,-4.152665,-6.375828,0.45831472,-19.323374,-13.697925,-12.080849
-1460.039069,-44.20394,-0.8734483,-38.113113,-63.390064,1.8649325,-88.888,-77.102516,-19.020401,-93.66335,-106.734024
-1323.199049,-104.11394,-38.83669,-21.878113,-129.76143,-56.369144,-74.4,-1.9299811,-42.637997,-88.00098,-137.6742
-1107.056852,-88.728485,-32.3976,-18.929398,-108.20126,-47.981743,-62.92804,-3.4051456,-35.257645,-74.03956,-114.39619
-11.95532853,-1.289064,1.228339,0.5351254,0.45814976,0.15475614,1.3696067,0.048986528,0.03251324,-0.6900985,0.9083772
-82.56495666,-5.74989,-3.3780353,-3.0418084,-3.438872,-3.924828,-7.844606,0.6570288,-13.013423,-10.56324,-11.674191
-39.00557289,-0.55442643,-0.05245251,-1.5414426,-0.37258402,-0.82812,-2.5192091,0.048796676,-2.5842175,-4.5059385,-3.3174992
-10.20765974,-2.0381439,0.6900668,-1.1211628,0.670656,0.37209877,-0.12875031,-1.756988,-2.0863268,1.3235211,0.9955399
-67.87240536,-12.899435,-6.8130293,-2.2418396,-4.146473,-6.5146246,-11.95355,2.0791712,-28.059418,-18.362389,-23.063074
-1459.905757,-7.798705,-24.758368,-77.909935,1.4341471,-62.658134,-57.49205,-5.5260277,-73.18606,-47.18544,-74.14275
-9.9846986,-8.700782,-4.223617,2.4460154,-1.1851869,-4.0249805,-7.271095,0.010504604,-22.913694,-15.543442,-14.721748
-1474.15187,-44.678204,-0.7413192,-38.4354,-63.97366,1.8196355,-89.67528,-77.86067,-19.239618,-94.72392,-107.82536
-1338.645402,-105.167694,-39.31718,-22.05293,-131.1852,-57.109406,-75.34948,-1.9466406,-43.21324,-89.52659,-139.33131
-1358.7336,-108.16747,-39.140163,-72.9114,-104.28943,-61.120316,-108.614914,-63.52205,-59.249306,-100.513466,-153.43526
-6.872868266,-3.0380769,0.047548935,2.113134,0.04017205,-1.1500397,-0.9344258,-5.8178377,0.24214289,0.16033103,0.94005454
-72.22302827,-6.8873534,-3.87923,-2.175669,-2.9843519,-4.160663,-8.235145,0.98669827,-16.0928,-11.96201,-13.425688
-1406.726942,-92.28513,-30.280869,-62.63604,-102.77922,-46.264805,-93.231346,-52.01196,-50.072964,-94.90142,-145.71263
-4.994324729,-4.92242,-2.355734,2.604251,0.6526002,-4.2457943,-5.72625,0.67508,-17.746668,-13.038487,-10.7632475
-45.76071861,-12.393208,-4.746071,0.44100264,-2.6338491,-4.5328364,-10.146118,1.365137,-27.910711,-19.915024,-21.789331
-95.54803613,-2.1717281,-2.9667435,-4.581563,-3.0420892,-2.4414158,-5.7694073,2.0654006,-4.4949994,-4.376363,-5.5206046
-9.482781234,-8.950086,-4.568407,2.6940186,-1.1669828,-4.653235,-7.827288,-0.29720044,-24.57203,-16.18556,-15.518185
-1396.710636,-42.722134,-1.3265892,-37.2037,-60.781174,1.2424877,-85.53654,-73.3003,-18.766,-89.58213,-102.19168
-1393.856698,-110.10644,-41.544846,-20.874317,-138.411,-61.050835,-77.159744,0.5274972,-46.150047,-93.63083,-146.281
-1390.379805,-110.781654,-39.975628,-73.15239,-107.198326,-59.179775,-109.817924,-62.73553,-58.6694,-99.68194,-154.38591
-8.430399516,-0.6968555,1.1531836,0.57904935,-0.014527115,0.6093883,1.1595722,0.31065917,-0.2869569,-0.41007277,1.0353311
-310.5372547,-14.023822,-11.567337,-25.469053,-13.762116,-16.52869,-18.461992,1.8004409,-28.144295,-19.983067,-30.79194
-44.82410039,-0.8425112,-0.9678091,-2.2306907,-1.4955913,-1.4040731,-3.6670234,-0.85240453,-2.801216,-5.91359,-3.9219089
-7.75626022,-3.551474,-1.5565271,2.1957695,0.079353146,-3.1300077,-4.534942,1.2171124,-13.118125,-10.977863,-7.6644773
-7.294312796,-1.1674746,0.6131252,1.8791364,-1.4659734,0.5885746,-0.51383644,1.3083504,-1.8483652,-5.155251,1.042533
-1291.418149,-39.940758,-1.3894664,-34.030045,-56.30768,0.21599066,-78.40542,-66.569,-18.081392,-84.35813,-95.06979
-10.77131724,-10.190739,-4.89135,2.653519,-1.6035587,-4.614165,-8.325788,-0.5034157,-26.165176,-17.029268,-16.776892
-17.5280272,0.38981593,-0.3726175,1.3778536,-0.013453699,-1.9753358,-3.2165756,2.1559503,-6.206583,-7.5062084,-2.5861764
-1476.533901,-10.888106,-14.284097,-67.81021,2.271438,-49.588444,-81.77608,-44.546303,-92.445335,-55.774246,-29.17435
-1355.63123,-107.5391,-39.10744,-70.02221,-105.1685,-58.69974,-106.163216,-59.748024,-57.699795,-98.38282,-150.81836
-7.331067828,-0.2233479,0.62738746,1.213937,-1.5936377,1.3002337,0.81673366,0.88711274,-1.11394,-3.5949562,0.71132874
-22.05621777,-1.5012583,0.95718354,0.8507439,0.6251847,1.0138676,-0.33706787,-2.5262356,-0.49278367,-2.8034103,0.5394591
-44.56800348,-1.3844706,-1.2497066,-2.2926645,-0.82847667,-1.2991594,-3.958671,0.23584771,-5.17725,-3.5042193,-4.839206
-26.60141115,0.31073523,-0.73909867,1.401437,-0.07946252,0.4475365,-1.2915024,1.6841334,-2.2424064,-4.7297683,0.122359425
-3.320682293,-3.4447017,-0.03145263,-0.26052442,1.1772671,-1.0150795,-1.4110813,-3.9206257,-3.5884628,2.3854403,0.58564
-67.14221071,-0.08919787,-1.7809023,-1.7976551,-1.6273582,-1.4693615,-4.2039595,2.0784996,-5.1950436,-4.888921,-5.3971977
-12.45709771,-5.597936,-3.386374,2.2015278,-0.18984416,-4.052998,-6.342049,0.3668509,-19.263523,-13.150498,-11.592662
-24.23130142,-0.09654067,-0.4680438,1.3328543,-0.5749363,0.4010183,-1.5289036,1.6705765,-2.038216,-5.1417866,-0.31527764
-1478.109298,-51.177727,-46.743332,-149.25075,-85.35541,-72.02938,-66.61444,1.9029018,-69.260635,-62.9455,-100.88922
-45.14835996,-7.5849104,0.29783943,-8.9409275,2.0112755,-2.4195023,-5.2243714,-6.7597327,0.8508489,-12.51101,0.50068766
-8.371923483,0.24938624,0.80200815,0.82824963,-0.25647396,0.87816894,1.1954228,0.66357857,-0.36872333,-1.7383972,0.75675243
-26.2771058,-2.1420736,-0.67050695,1.1316179,0.47182232,-3.0075483,-4.2738914,1.5004612,-11.603486,-9.918314,-7.9108047
-24.63465318,-1.6267002,-0.7908594,0.628105,1.0178864,-4.1485195,-5.3082533,1.7394998,-12.732324,-10.193315,-8.607223
-18.05591194,-0.020051243,-0.25635815,1.7824095,-0.1577486,-0.43195164,-1.8197119,1.9129173,-3.2663288,-6.0528383,-0.6558549
-16.33087349,-2.2588077,-0.3941433,2.2302358,0.48811093,0.05669809,-1.5110582,-4.527162,-0.67354995,-1.3322144,0.43988186
-109.4131882,-3.46732,-4.1332755,-5.98828,-4.7566547,-3.6935377,-8.018684,1.8016118,-8.119163,-5.4201155,-8.627821
-4.972685875,-1.1916091,0.73277384,1.2722468,-2.652455,1.27752,0.6862065,1.1329757,-1.3422898,-4.4573026,1.3375387
-21.53516333,-0.43992487,-0.19640842,1.0532767,-0.7520326,1.2767711,0.27304992,1.1576616,-0.26697645,-3.586368,0.9854067
-1392.597037,-110.03674,-41.58513,-23.048965,-137.55019,-61.329376,-78.52359,-0.8848785,-46.789917,-94.243225,-146.67316
-52.36191584,-5.2675414,0.60519856,-7.465561,1.7152706,-1.6869966,-4.0709715,-4.7844467,0.536983,-10.200299,-0.003647022
-12.04558638,-0.12398514,0.62141275,1.0354351,-0.7034305,1.0608397,0.7890259,1.1410941,-0.6997625,-2.9839666,0.46233886
-84.52151685,-1.2133574,1.1604968,-0.23488492,0.3637366,-1.1212804,-2.2164464,-1.8698666,-1.1819426,-7.863728,-1.8825475
-15.79995807,-1.3403589,-0.24637873,1.493891,1.5135522,-3.9637287,-4.5860195,1.6394875,-13.00367,-10.368317,-7.8208404
-19.21994909,-0.6754472,-0.32279506,1.1310219,-1.0374671,1.0614301,-0.10675115,1.2285892,-0.7414509,-3.761775,1.3600552
-38.06049946,-1.3234702,1.3667889,0.9985643,0.5658904,1.2112931,-0.58001953,-3.0729048,-0.8902893,-5.348243,0.5642946
-30.0067581,-8.423348,-2.8896148,1.4833361,-0.457286,-3.9684713,-8.814529,1.233426,-23.688469,-17.249413,-18.055464
-37.52857583,-10.652105,-4.6277723,-0.38058677,-2.5778234,-5.2955866,-8.30477,-0.6521455,-24.428669,-16.903622,-18.642439
-26.21588725,-0.3215731,-0.14960754,0.65912616,-0.607047,1.3305262,0.42553222,1.2368107,0.046246726,-2.9694486,0.40923393
-76.78103376,-1.1392455,0.60629755,1.0777704,0.010954592,-0.17008753,-0.49361458,-3.0272493,-1.4296097,-6.1560583,1.470356
-12.6686691,-3.846658,1.0401698,0.36780035,0.6182256,-2.7557437,-1.4183164,-6.5699396,0.17046736,-5.7571235,1.1767087
-10.09293966,-4.281009,-2.0100763,2.1724737,0.8517497,-4.375848,-5.740584,0.95356447,-17.278208,-12.649603,-10.819969
-15.29497782,-11.474377,-5.1450424,2.339045,-1.9701539,-4.1091747,-8.62672,-0.13947725,-25.879091,-18.12174,-18.140594
-10.93562463,-16.017418,-7.0452285,2.314503,-3.6106176,-4.830756,-11.423596,-0.85990506,-32.9341,-21.909018,-23.258898
-6.245687142,-0.6081383,0.20085408,1.8054653,-0.7100032,-1.1939813,-2.21736,2.233383,-4.576967,-6.5924907,-0.81954813
-1468.574992,-54.00486,-47.620853,-153.4904,-89.85211,-71.65694,-66.60435,2.083025,-67.573235,-63.83765,-102.44372
-108.2376002,-3.600816,-3.9476743,-6.037017,-4.603676,-3.3242993,-7.6887984,1.94924,-5.6637435,-4.6231203,-7.128303
-5.654964829,-10.7880745,-4.604656,2.7059975,-1.5070854,-4.247164,-8.144126,-0.07435283,-25.376513,-17.67133,-17.169006
-43.83919854,-0.83317477,-0.5461982,1.024657,0.4506798,0.096792765,1.0960889,0.8182972,0.7440943,-2.269971,-0.84966695
-1251.802356,-42.560474,-38.692818,-124.15621,-70.20875,-60.20807,-56.277943,0.5499181,-58.483467,-53.933365,-84.371605
-47.35740579,-5.08245,0.57932705,-6.8689585,1.6339501,-1.7829136,-3.7814755,-4.8685846,0.51099247,-9.296548,0.16875099
-7.698759053,-3.1920738,1.6109862,1.5019001,1.1735946,-1.4109951,-0.3372961,-5.753923,0.4104563,-1.8466203,0.90093756
-97.5660098,-0.73123145,1.8543918,-2.8328006,-0.67628074,0.74389714,-4.0682855,-5.2059464,-0.88974154,-11.23615,-1.9348867
-18.76643832,0.18415563,0.0594586,1.1195085,0.6386138,-2.6934936,-3.5326235,2.032599,-7.620474,-8.280437,-5.1036754
-15.5116444,-0.5712807,-0.15677884,1.2308425,-1.3705285,1.1143601,0.22503912,1.1094832,-0.8593035,-3.8403726,1.3158607
-37.01376015,-1.4986682,1.4337322,1.2123836,1.0438546,0.41630515,-0.12842946,-2.7096334,-1.525225,-4.4580154,0.84353465
-20.30476236,-0.69844365,0.029696433,1.4112889,-0.8876556,0.24939385,-1.4807706,1.6904337,-1.8517026,-5.3986626,-0.39875042
-5.184576543,-7.1223087,-3.685227,2.7157407,-0.38557926,-4.5910306,-6.9808555,-0.07535515,-22.003948,-14.820224,-13.323069
-17.62207534,-0.6685691,-0.024702515,1.4876438,-1.1201205,0.9567523,-0.52462786,1.4234617,-0.84870106,-4.618465,0.8099248
-69.95194781,-1.1717333,0.7059117,1.0949367,0.083962575,-0.15350665,-0.08809991,-2.8918588,-1.306855,-5.457529,1.4823464
-13.60974683,-2.6511703,1.4877423,1.6165935,1.2121845,-1.8808659,-0.41300687,-5.8133554,0.41665426,-4.799549,0.9093363
-23.61072672,-0.84941053,-0.669875,0.4545154,-0.17164728,-0.9320968,-1.62613,1.4993784,-5.4420724,-4.7196226,-4.4128075
-9.879609113,-2.9937665,1.2649254,1.3563899,1.4018157,-1.1205118,-0.49573863,-5.4159045,0.13957462,-1.888323,0.79463416
-26.91919395,-1.6485032,-1.3600718,1.4195385,1.2003812,-4.19486,-5.4163523,1.710059,-14.246389,-11.396035,-9.899484
-6.372045527,-5.4319015,-2.8391058,2.6261098,0.4843423,-4.49132,-6.259163,0.6680993,-19.028645,-13.589696,-11.744078
